ID,num_of_leaves,model,non_binary_prob,planted,remove_extinct,rescale_to_height,dupl_rate,loss_rate,hgt_rate,prohibit_extinction,replace_prob
P5_0343,45,innovation,0.440136786714597,True,False,1,1,1,1,per_family,1
P5_0344,37,innovation,0.292110868211765,True,False,1,1,1,1,per_family,1
P5_0345,19,innovation,0.012850303362474,True,False,1,1,1,1,per_family,1
P5_0346,37,innovation,0.3496555346783,True,False,1,1,1,1,per_family,1
P5_0347,31,innovation,0.428340312554789,True,False,1,1,1,1,per_family,1
P5_0348,13,innovation,0.259046496459003,True,False,1,1,1,1,per_family,1
P5_0349,17,innovation,0.249794657566567,True,False,1,1,1,1,per_family,1
P5_0350,34,innovation,0.247917511688791,True,False,1,1,1,1,per_family,1
P5_0351,45,innovation,0.425187323834405,True,False,1,1,1,1,per_family,1
P5_0352,37,innovation,0.064423318165932,True,False,1,1,1,1,per_family,1
P5_0353,12,innovation,0.203044864846441,True,False,1,1,1,1,per_family,1
P5_0354,23,innovation,0.250441254453077,True,False,1,1,1,1,per_family,1
P5_0355,24,innovation,0.23764458247502,True,False,1,1,1,1,per_family,1
P5_0356,49,innovation,0.478309110656781,True,False,1,1,1,1,per_family,1
P5_0357,28,innovation,0.003170476303357,True,False,1,1,1,1,per_family,1
P5_0358,24,innovation,0.147940645315405,True,False,1,1,1,1,per_family,1
P5_0359,16,innovation,0.351406034153676,True,False,1,1,1,1,per_family,1
P5_0360,27,innovation,0.448673682052285,True,False,1,1,1,1,per_family,1
P5_0361,36,innovation,0.298364329560574,True,False,1,1,1,1,per_family,1
P5_0362,33,innovation,0.109042244605554,True,False,1,1,1,1,per_family,1
P5_0363,37,innovation,0.456573692468343,True,False,1,1,1,1,per_family,1
P5_0364,37,innovation,0.241562544564835,True,False,1,1,1,1,per_family,1
P5_0365,26,innovation,0.114870516452253,True,False,1,1,1,1,per_family,1
P5_0366,16,innovation,0.306454900751688,True,False,1,1,1,1,per_family,1
P5_0367,18,innovation,0.026081818793154,True,False,1,1,1,1,per_family,1
P5_0368,36,innovation,0.23544361464697,True,False,1,1,1,1,per_family,1
P5_0369,11,innovation,0.38635616134592,True,False,1,1,1,1,per_family,1
P5_0370,31,innovation,0.322465607861963,True,False,1,1,1,1,per_family,1
P5_0371,14,innovation,0.432222660876398,True,False,1,1,1,1,per_family,1
P5_0372,27,innovation,0.335509469776152,True,False,1,1,1,1,per_family,1
P5_0373,16,innovation,0.356266927626243,True,False,1,1,1,1,per_family,1
P5_0374,11,innovation,0.406914931092734,True,False,1,1,1,1,per_family,1
P5_0375,45,innovation,0.320502791508019,True,False,1,1,1,1,per_family,1
P5_0376,30,innovation,0.15442560294183,True,False,1,1,1,1,per_family,1
P5_0377,40,innovation,0.377658957258719,True,False,1,1,1,1,per_family,1
P5_0378,17,innovation,0.170654056650182,True,False,1,1,1,1,per_family,1
P5_0379,49,innovation,0.380020413987385,True,False,1,1,1,1,per_family,1
P5_0380,35,innovation,0.373855085443973,True,False,1,1,1,1,per_family,1
P5_0381,21,innovation,0.062832349427588,True,False,1,1,1,1,per_family,1
P5_0382,25,innovation,0.469362000594626,True,False,1,1,1,1,per_family,1
P5_0383,47,innovation,0.202271738201574,True,False,1,1,1,1,per_family,1
P5_0384,46,innovation,0.4153759884464,True,False,1,1,1,1,per_family,1
P5_0385,26,innovation,0.450027500743387,True,False,1,1,1,1,per_family,1
P5_0386,27,innovation,0.131779641547452,True,False,1,1,1,1,per_family,1
P5_0387,21,innovation,0.437416359909606,True,False,1,1,1,1,per_family,1
P5_0388,12,innovation,0.141536956566851,True,False,1,1,1,1,per_family,1
P5_0389,42,innovation,0.052672953605489,True,False,1,1,1,1,per_family,1
P5_0390,23,innovation,0.147355148616018,True,False,1,1,1,1,per_family,1
P5_0391,17,innovation,0.381380448988635,True,False,1,1,1,1,per_family,1
P5_0392,18,innovation,0.03640336872603,True,False,1,1,1,1,per_family,1
P5_0393,12,innovation,0.450724362156945,True,False,1,1,1,1,per_family,1
P5_0394,25,innovation,0.152318232929774,True,False,1,1,1,1,per_family,1
P5_0395,31,innovation,0.238343906859548,True,False,1,1,1,1,per_family,1
P5_0396,28,innovation,0.135104121902853,True,False,1,1,1,1,per_family,1
P5_0397,39,innovation,0.167470771694521,True,False,1,1,1,1,per_family,1
P5_0398,13,innovation,0.00672093707752,True,False,1,1,1,1,per_family,1
P5_0399,44,innovation,0.173014811262338,True,False,1,1,1,1,per_family,1
P5_0400,19,innovation,0.379914895982773,True,False,1,1,1,1,per_family,1
P5_0401,46,innovation,0.099534360806986,True,False,1,1,1,1,per_family,1
P5_0402,48,innovation,0.112545447246335,True,False,1,1,1,1,per_family,1
P5_0403,21,innovation,0.347538761628791,True,False,1,1,1,1,per_family,1
P5_0404,47,innovation,0.425708741254281,True,False,1,1,1,1,per_family,1
P5_0405,37,innovation,0.27163937635938,True,False,1,1,1,1,per_family,1
P5_0406,33,innovation,0.264156574100551,True,False,1,1,1,1,per_family,1
P5_0407,18,innovation,0.269420800002668,True,False,1,1,1,1,per_family,1
P5_0408,29,innovation,0.050421677382011,True,False,1,1,1,1,per_family,1
P5_0409,45,innovation,0.356628468992231,True,False,1,1,1,1,per_family,1
P5_0410,18,innovation,0.45460317753202,True,False,1,1,1,1,per_family,1
P5_0411,26,innovation,0.435302371490159,True,False,1,1,1,1,per_family,1
P5_0412,33,innovation,0.087523897851351,True,False,1,1,1,1,per_family,1
P5_0413,46,innovation,0.320838584772749,True,False,1,1,1,1,per_family,1
P5_0414,46,innovation,0.417413578170778,True,False,1,1,1,1,per_family,1
P5_0415,21,innovation,0.371505619485334,True,False,1,1,1,1,per_family,1
P5_0416,26,innovation,0.110917907400776,True,False,1,1,1,1,per_family,1
P5_0417,35,innovation,0.15446736281961,True,False,1,1,1,1,per_family,1
P5_0418,32,innovation,0.22253103625732,True,False,1,1,1,1,per_family,1
P5_0419,48,innovation,0.129022522397668,True,False,1,1,1,1,per_family,1
P5_0420,43,innovation,0.3685791063492,True,False,1,1,1,1,per_family,1
P5_0421,26,innovation,0.433359538587109,True,False,1,1,1,1,per_family,1
P5_0422,29,innovation,0.454727194419094,True,False,1,1,1,1,per_family,1
P5_0423,11,innovation,0.088049827402463,True,False,1,1,1,1,per_family,1
P5_0424,36,innovation,0.337153115488835,True,False,1,1,1,1,per_family,1
P5_0425,47,innovation,0.367093209796736,True,False,1,1,1,1,per_family,1
P5_0426,45,innovation,0.49607300939945,True,False,1,1,1,1,per_family,1
P5_0427,32,innovation,0.026898251998315,True,False,1,1,1,1,per_family,1
P5_0428,34,innovation,0.229957037189122,True,False,1,1,1,1,per_family,1
P5_0429,31,innovation,0.128027156879955,True,False,1,1,1,1,per_family,1
P5_0430,20,innovation,0.350262522867839,True,False,1,1,1,1,per_family,1
P5_0431,40,innovation,0.210874205661222,True,False,1,1,1,1,per_family,1
P5_0432,38,innovation,0.261550898197155,True,False,1,1,1,1,per_family,1
P5_0433,39,innovation,0.092665563292056,True,False,1,1,1,1,per_family,1
P5_0434,41,innovation,0.46301226307513,True,False,1,1,1,1,per_family,1
P5_0435,31,innovation,0.008525094043223,True,False,1,1,1,1,per_family,1
P5_0436,16,innovation,0.432513910337107,True,False,1,1,1,1,per_family,1
P5_0437,23,innovation,0.230187628612299,True,False,1,1,1,1,per_family,1
P5_0438,24,innovation,0.176842488732979,True,False,1,1,1,1,per_family,1
P5_0439,46,innovation,0.168919689624136,True,False,1,1,1,1,per_family,1
P5_0440,44,innovation,0.382642956449426,True,False,1,1,1,1,per_family,1
P5_0441,34,innovation,0.192100509469867,True,False,1,1,1,1,per_family,1
P5_0442,13,innovation,0.009915717736842,True,False,1,1,1,1,per_family,1
P5_0443,33,innovation,0.077159805801346,True,False,1,1,1,1,per_family,1
P5_0444,48,innovation,0.367736001756266,True,False,1,1,1,1,per_family,1
P5_0445,19,innovation,0.370481971456343,True,False,1,1,1,1,per_family,1
P5_0446,22,innovation,0.274727018823985,True,False,1,1,1,1,per_family,1
P5_0447,10,innovation,0.0089078878028,True,False,1,1,1,1,per_family,1
P5_0448,48,innovation,0.37719703338727,True,False,1,1,1,1,per_family,1
P5_0449,30,innovation,0.40688440569046,True,False,1,1,1,1,per_family,1
P5_0450,11,innovation,0.051292022703113,True,False,1,1,1,1,per_family,1
P5_0451,30,innovation,0.218189967580819,True,False,1,1,1,1,per_family,1
P5_0452,41,innovation,0.354816411934522,True,False,1,1,1,1,per_family,1
P5_0453,22,innovation,0.112684122947903,True,False,1,1,1,1,per_family,1
P5_0454,32,innovation,0.104074140692831,True,False,1,1,1,1,per_family,1
P5_0455,12,innovation,0.094799724742154,True,False,1,1,1,1,per_family,1
P5_0456,31,innovation,0.167900189911959,True,False,1,1,1,1,per_family,1
P5_0457,23,innovation,0.449601298738181,True,False,1,1,1,1,per_family,1
P5_0458,46,innovation,0.389156400381679,True,False,1,1,1,1,per_family,1
P5_0459,28,innovation,0.310200047953388,True,False,1,1,1,1,per_family,1
P5_0460,39,innovation,0.154274822243469,True,False,1,1,1,1,per_family,1
P5_0461,43,innovation,0.362704118742054,True,False,1,1,1,1,per_family,1
P5_0462,49,innovation,0.475525835611997,True,False,1,1,1,1,per_family,1
P5_0463,40,innovation,0.095409157584038,True,False,1,1,1,1,per_family,1
P5_0464,24,innovation,0.198523777308129,True,False,1,1,1,1,per_family,1
P5_0465,48,innovation,0.081920502949691,True,False,1,1,1,1,per_family,1
P5_0466,18,innovation,0.045792931409718,True,False,1,1,1,1,per_family,1
P5_0467,22,innovation,0.381896220524473,True,False,1,1,1,1,per_family,1
P5_0468,34,innovation,0.096218264384704,True,False,1,1,1,1,per_family,1
P5_0469,43,innovation,0.188260290097263,True,False,1,1,1,1,per_family,1
P5_0470,25,innovation,0.302604618699831,True,False,1,1,1,1,per_family,1
P5_0471,14,innovation,0.307307712095153,True,False,1,1,1,1,per_family,1
P5_0472,16,innovation,0.207007231382488,True,False,1,1,1,1,per_family,1
P5_0473,38,innovation,0.245945639840613,True,False,1,1,1,1,per_family,1
P5_0474,28,innovation,0.411150423982504,True,False,1,1,1,1,per_family,1
P5_0475,16,innovation,0.052343112531812,True,False,1,1,1,1,per_family,1
P5_0476,17,innovation,0.104016952117474,True,False,1,1,1,1,per_family,1
P5_0477,21,innovation,0.477392286631312,True,False,1,1,1,1,per_family,1
P5_0478,19,innovation,0.262397581725272,True,False,1,1,1,1,per_family,1
P5_0479,37,innovation,0.364096011164256,True,False,1,1,1,1,per_family,1
P5_0480,20,innovation,0.307307877882524,True,False,1,1,1,1,per_family,1
P5_0481,38,innovation,0.409167907140865,True,False,1,1,1,1,per_family,1
P5_0482,20,innovation,0.135175834026088,True,False,1,1,1,1,per_family,1
P5_0483,42,innovation,0.108218906159833,True,False,1,1,1,1,per_family,1
P5_0484,28,innovation,0.47651892045674,True,False,1,1,1,1,per_family,1
P5_0485,34,innovation,0.019306530028026,True,False,1,1,1,1,per_family,1
P5_0486,32,innovation,0.312420746291118,True,False,1,1,1,1,per_family,1
P5_0487,20,innovation,0.035002457543129,True,False,1,1,1,1,per_family,1
P5_0488,48,innovation,0.03598169380899,True,False,1,1,1,1,per_family,1
P5_0489,25,innovation,0.190917661092725,True,False,1,1,1,1,per_family,1
P5_0490,30,innovation,0.174825786219216,True,False,1,1,1,1,per_family,1
P5_0491,19,innovation,0.3450837142264,True,False,1,1,1,1,per_family,1
P5_0492,30,innovation,0.376737772624605,True,False,1,1,1,1,per_family,1
P5_0493,17,innovation,0.38502213053981,True,False,1,1,1,1,per_family,1
P5_0494,32,innovation,0.310730142371459,True,False,1,1,1,1,per_family,1
P5_0495,15,innovation,0.337004142059941,True,False,1,1,1,1,per_family,1
P5_0496,22,innovation,0.195696418084427,True,False,1,1,1,1,per_family,1
P5_0497,10,innovation,0.332352893186212,True,False,1,1,1,1,per_family,1
P5_0498,37,innovation,0.039074341500018,True,False,1,1,1,1,per_family,1
P5_0499,11,innovation,0.052545847013722,True,False,1,1,1,1,per_family,1
P5_0500,45,innovation,0.150470348442384,True,False,1,1,1,1,per_family,1
P5_0501,34,innovation,0.482682056786199,True,False,1,1,1,1,per_family,1
P5_0502,45,innovation,0.255586805664202,True,False,1,1,1,1,per_family,1
P5_0503,12,innovation,0.173755230330403,True,False,1,1,1,1,per_family,1
P5_0504,38,innovation,0.485971867427935,True,False,1,1,1,1,per_family,1
P5_0505,47,innovation,0.468825033846036,True,False,1,1,1,1,per_family,1
P5_0506,34,innovation,0.076981122456771,True,False,1,1,1,1,per_family,1
P5_0507,33,innovation,0.281949186393199,True,False,1,1,1,1,per_family,1
P5_0508,21,innovation,0.20654824374268,True,False,1,1,1,1,per_family,1
P5_0509,16,innovation,0.01948414604448,True,False,1,1,1,1,per_family,1
P5_0510,49,innovation,0.164880286578201,True,False,1,1,1,1,per_family,1
P5_0511,44,innovation,0.079850768229802,True,False,1,1,1,1,per_family,1
P5_0512,20,innovation,0.097207482319209,True,False,1,1,1,1,per_family,1
P5_0513,39,innovation,0.394186713195135,True,False,1,1,1,1,per_family,1
P5_0514,32,innovation,0.047146695478162,True,False,1,1,1,1,per_family,1
P5_0515,29,innovation,0.268954636565152,True,False,1,1,1,1,per_family,1
P5_0516,10,innovation,0.119941030022778,True,False,1,1,1,1,per_family,1
P5_0517,13,innovation,0.001426542308308,True,False,1,1,1,1,per_family,1
P5_0518,45,innovation,0.476724563918791,True,False,1,1,1,1,per_family,1
P5_0519,47,innovation,0.136759527232391,True,False,1,1,1,1,per_family,1
P5_0520,25,innovation,0.062740024615066,True,False,1,1,1,1,per_family,1
P5_0521,48,innovation,0.202758287361734,True,False,1,1,1,1,per_family,1
P5_0522,46,innovation,0.455014320553306,True,False,1,1,1,1,per_family,1
P5_0523,12,innovation,0.071063767701531,True,False,1,1,1,1,per_family,1
P5_0524,29,innovation,0.317234041790511,True,False,1,1,1,1,per_family,1
P5_0525,13,innovation,0.234285774269226,True,False,1,1,1,1,per_family,1
P5_0526,27,innovation,0.227350482340902,True,False,1,1,1,1,per_family,1
P5_0527,49,innovation,0.204321289538575,True,False,1,1,1,1,per_family,1
P5_0528,38,innovation,0.046455643966579,True,False,1,1,1,1,per_family,1
P5_0529,19,innovation,0.010248036497583,True,False,1,1,1,1,per_family,1
P5_0530,31,innovation,0.027790479848672,True,False,1,1,1,1,per_family,1
P5_0531,41,innovation,0.174339448656849,True,False,1,1,1,1,per_family,1
P5_0532,29,innovation,0.160255651910176,True,False,1,1,1,1,per_family,1
P5_0533,13,innovation,0.334180517397541,True,False,1,1,1,1,per_family,1
P5_0534,36,innovation,0.149535063056991,True,False,1,1,1,1,per_family,1
P5_0535,47,innovation,0.117787385998946,True,False,1,1,1,1,per_family,1
P5_0536,16,innovation,0.481834490640709,True,False,1,1,1,1,per_family,1
P5_0537,49,innovation,0.498656499704775,True,False,1,1,1,1,per_family,1
P5_0538,38,innovation,0.345090447654461,True,False,1,1,1,1,per_family,1
P5_0539,28,innovation,0.172130581696531,True,False,1,1,1,1,per_family,1
P5_0540,39,innovation,0.480800854125915,True,False,1,1,1,1,per_family,1
P5_0541,28,innovation,0.297874255453723,True,False,1,1,1,1,per_family,1
P5_0542,10,innovation,0.055811193740529,True,False,1,1,1,1,per_family,1
P5_0543,19,innovation,0.15421279778175,True,False,1,1,1,1,per_family,1
P5_0544,45,innovation,0.41297904979354,True,False,1,1,1,1,per_family,1
P5_0545,47,innovation,0.110418779991372,True,False,1,1,1,1,per_family,1
P5_0546,23,innovation,0.48111632215567,True,False,1,1,1,1,per_family,1
P5_0547,17,innovation,0.2965364369305,True,False,1,1,1,1,per_family,1
P5_0548,36,innovation,0.214757537259302,True,False,1,1,1,1,per_family,1
P5_0549,40,innovation,0.495458001227169,True,False,1,1,1,1,per_family,1
P5_0550,15,innovation,0.244369140987115,True,False,1,1,1,1,per_family,1
P5_0551,11,innovation,0.143209816794316,True,False,1,1,1,1,per_family,1
P5_0552,19,innovation,0.227020094746169,True,False,1,1,1,1,per_family,1
P5_0553,28,innovation,0.311992370617742,True,False,1,1,1,1,per_family,1
P5_0554,45,innovation,0.149951908239101,True,False,1,1,1,1,per_family,1
P5_0555,47,innovation,0.490918898145856,True,False,1,1,1,1,per_family,1
P5_0556,38,innovation,0.122395065079306,True,False,1,1,1,1,per_family,1
P5_0557,45,innovation,0.330991597776962,True,False,1,1,1,1,per_family,1
P5_0558,48,innovation,0.187760316323104,True,False,1,1,1,1,per_family,1
P5_0559,42,innovation,0.120739368223343,True,False,1,1,1,1,per_family,1
P5_0560,33,innovation,0.432768611642419,True,False,1,1,1,1,per_family,1
P5_0561,47,innovation,0.356225020217489,True,False,1,1,1,1,per_family,1
P5_0562,17,innovation,0.278135389736485,True,False,1,1,1,1,per_family,1
P5_0563,15,innovation,0.205205762632606,True,False,1,1,1,1,per_family,1
P5_0564,24,innovation,0.237202558969738,True,False,1,1,1,1,per_family,1
P5_0565,33,innovation,0.157062596590635,True,False,1,1,1,1,per_family,1
P5_0566,17,innovation,0.190326939120483,True,False,1,1,1,1,per_family,1
P5_0567,34,innovation,0.301108024136388,True,False,1,1,1,1,per_family,1
P5_0568,33,innovation,0.279262902795571,True,False,1,1,1,1,per_family,1
P5_0569,20,innovation,0.196832575588158,True,False,1,1,1,1,per_family,1
P5_0570,10,innovation,0.092114027156067,True,False,1,1,1,1,per_family,1
P5_0571,12,innovation,0.16355249358844,True,False,1,1,1,1,per_family,1
P5_0572,47,innovation,0.329868836724704,True,False,1,1,1,1,per_family,1
P5_0573,39,innovation,0.145212608708009,True,False,1,1,1,1,per_family,1
P5_0574,39,innovation,0.297971973946538,True,False,1,1,1,1,per_family,1
P5_0575,30,innovation,0.288034607906262,True,False,1,1,1,1,per_family,1
P5_0576,12,innovation,0.047890688105881,True,False,1,1,1,1,per_family,1
P5_0577,47,innovation,0.419942905503924,True,False,1,1,1,1,per_family,1
P5_0578,24,innovation,0.265716055840165,True,False,1,1,1,1,per_family,1
P5_0579,35,innovation,0.423378230476809,True,False,1,1,1,1,per_family,1
P5_0580,31,innovation,0.312512845245742,True,False,1,1,1,1,per_family,1
P5_0581,14,innovation,0.401640602076859,True,False,1,1,1,1,per_family,1
P5_0582,29,innovation,0.008037467251382,True,False,1,1,1,1,per_family,1
P5_0583,48,innovation,0.372081021478602,True,False,1,1,1,1,per_family,1
P5_0584,17,innovation,0.335815880961311,True,False,1,1,1,1,per_family,1
P5_0585,31,innovation,0.449483361849464,True,False,1,1,1,1,per_family,1
P5_0586,17,innovation,0.466341353793512,True,False,1,1,1,1,per_family,1
P5_0587,26,innovation,0.047881376623055,True,False,1,1,1,1,per_family,1
P5_0588,20,innovation,0.339495078372047,True,False,1,1,1,1,per_family,1
P5_0589,19,innovation,0.263710953234779,True,False,1,1,1,1,per_family,1
P5_0590,12,innovation,0.376937694887798,True,False,1,1,1,1,per_family,1
P5_0591,40,innovation,0.266064389428998,True,False,1,1,1,1,per_family,1
P5_0592,14,innovation,0.24134506607516,True,False,1,1,1,1,per_family,1
P5_0593,16,innovation,0.046241801127253,True,False,1,1,1,1,per_family,1
P5_0594,19,innovation,0.392268824868909,True,False,1,1,1,1,per_family,1
P5_0595,20,innovation,0.376372197857947,True,False,1,1,1,1,per_family,1
P5_0596,15,innovation,0.161611843888942,True,False,1,1,1,1,per_family,1
P5_0597,28,innovation,0.16255261219164,True,False,1,1,1,1,per_family,1
P5_0598,18,innovation,0.351789878909252,True,False,1,1,1,1,per_family,1
P5_0599,22,innovation,0.390724109164048,True,False,1,1,1,1,per_family,1
P5_0600,32,innovation,0.334413641245127,True,False,1,1,1,1,per_family,1
P5_0601,32,innovation,0.422522687879434,True,False,1,1,1,1,per_family,1
P5_0602,39,innovation,0.482687651924724,True,False,1,1,1,1,per_family,1
P5_0603,42,innovation,0.009553538502355,True,False,1,1,1,1,per_family,1
P5_0604,11,innovation,0.200217414606892,True,False,1,1,1,1,per_family,1
P5_0605,24,innovation,0.432674158790164,True,False,1,1,1,1,per_family,1
P5_0606,27,innovation,0.466629479190753,True,False,1,1,1,1,per_family,1
P5_0607,14,innovation,0.037776429888331,True,False,1,1,1,1,per_family,1
P5_0608,25,innovation,0.15758536467886,True,False,1,1,1,1,per_family,1
P5_0609,26,innovation,0.384551775074907,True,False,1,1,1,1,per_family,1
P5_0610,34,innovation,0.218878250630594,True,False,1,1,1,1,per_family,1
P5_0611,29,innovation,0.388268764222802,True,False,1,1,1,1,per_family,1
P5_0612,24,innovation,0.085646989965348,True,False,1,1,1,1,per_family,1
P5_0613,41,innovation,0.430571697421239,True,False,1,1,1,1,per_family,1
P5_0614,29,innovation,0.29440501935112,True,False,1,1,1,1,per_family,1
P5_0615,30,innovation,0.100034458145361,True,False,1,1,1,1,per_family,1
P5_0616,13,innovation,0.053672123369503,True,False,1,1,1,1,per_family,1
P5_0617,20,innovation,0.448157934247416,True,False,1,1,1,1,per_family,1
P5_0618,41,innovation,0.138937663423455,True,False,1,1,1,1,per_family,1
P5_0619,22,innovation,0.305369690981497,True,False,1,1,1,1,per_family,1
P5_0620,16,innovation,0.395536836052849,True,False,1,1,1,1,per_family,1
P5_0621,45,innovation,0.296750117776633,True,False,1,1,1,1,per_family,1
P5_0622,38,innovation,0.311692641782907,True,False,1,1,1,1,per_family,1
P5_0623,11,innovation,0.02589593827539,True,False,1,1,1,1,per_family,1
P5_0624,37,innovation,0.391647198297501,True,False,1,1,1,1,per_family,1
P5_0625,48,innovation,0.141118391179521,True,False,1,1,1,1,per_family,1
P5_0626,17,innovation,0.456273446371891,True,False,1,1,1,1,per_family,1
P5_0627,40,innovation,0.465289376065118,True,False,1,1,1,1,per_family,1
P5_0628,37,innovation,0.386748120155283,True,False,1,1,1,1,per_family,1
P5_0629,39,innovation,0.4402358574731,True,False,1,1,1,1,per_family,1
P5_0630,29,innovation,0.338559470906259,True,False,1,1,1,1,per_family,1
P5_0631,29,innovation,0.367132010069594,True,False,1,1,1,1,per_family,1
P5_0632,28,innovation,0.136998914324724,True,False,1,1,1,1,per_family,1
P5_0633,10,innovation,0.2425585092775,True,False,1,1,1,1,per_family,1
P5_0634,19,innovation,0.170161099736596,True,False,1,1,1,1,per_family,1
P5_0635,22,innovation,0.038511073177639,True,False,1,1,1,1,per_family,1
P5_0636,35,innovation,0.41426826105814,True,False,1,1,1,1,per_family,1
P5_0637,37,innovation,0.133582661564204,True,False,1,1,1,1,per_family,1
P5_0638,40,innovation,0.013459753136838,True,False,1,1,1,1,per_family,1
P5_0639,44,innovation,0.138420900772707,True,False,1,1,1,1,per_family,1
P5_0640,31,innovation,0.309619344015071,True,False,1,1,1,1,per_family,1
P5_0641,44,innovation,0.188830982581254,True,False,1,1,1,1,per_family,1
P5_0642,11,innovation,0.101784758125215,True,False,1,1,1,1,per_family,1
P5_0643,23,innovation,0.291019501296464,True,False,1,1,1,1,per_family,1
P5_0644,12,innovation,0.162018097364647,True,False,1,1,1,1,per_family,1
P5_0645,17,innovation,0.132735891237846,True,False,1,1,1,1,per_family,1
P5_0646,14,innovation,0.161900007222843,True,False,1,1,1,1,per_family,1
P5_0647,42,innovation,0.193634743672948,True,False,1,1,1,1,per_family,1
P5_0648,30,innovation,0.030540289870151,True,False,1,1,1,1,per_family,1
P5_0649,38,innovation,0.194953377144349,True,False,1,1,1,1,per_family,1
P5_0650,15,innovation,0.388501163474151,True,False,1,1,1,1,per_family,1
P5_0651,29,innovation,0.463157371303425,True,False,1,1,1,1,per_family,1
P5_0652,15,innovation,0.421721231009061,True,False,1,1,1,1,per_family,1
P5_0653,47,innovation,0.410022330611733,True,False,1,1,1,1,per_family,1
P5_0654,31,innovation,0.386117413693385,True,False,1,1,1,1,per_family,1
P5_0655,43,innovation,0.05853137888985,True,False,1,1,1,1,per_family,1
P5_0656,27,innovation,0.30057278374307,True,False,1,1,1,1,per_family,1
P5_0657,28,innovation,0.360512255920235,True,False,1,1,1,1,per_family,1
P5_0658,17,innovation,0.284505918685278,True,False,1,1,1,1,per_family,1
P5_0659,22,innovation,0.259776116157296,True,False,1,1,1,1,per_family,1
P5_0660,25,innovation,0.413533196417653,True,False,1,1,1,1,per_family,1
P5_0661,26,innovation,0.36546564793582,True,False,1,1,1,1,per_family,1
P5_0662,43,innovation,0.459416899358423,True,False,1,1,1,1,per_family,1
P5_0663,34,innovation,0.117193040408705,True,False,1,1,1,1,per_family,1
P5_0664,12,innovation,0.446481804448247,True,False,1,1,1,1,per_family,1
P5_0665,14,innovation,0.415156803115357,True,False,1,1,1,1,per_family,1
P5_0666,13,innovation,0.30456213369995,True,False,1,1,1,1,per_family,1
P5_0667,44,innovation,0.078858531934539,True,False,1,1,1,1,per_family,1
P5_0668,21,innovation,0.023292554388795,True,False,1,1,1,1,per_family,1
P5_0669,45,innovation,0.296056434541883,True,False,1,1,1,1,per_family,1
P5_0670,25,innovation,0.321287356105551,True,False,1,1,1,1,per_family,1
P5_0671,14,innovation,0.49053296036421,True,False,1,1,1,1,per_family,1
P5_0672,49,innovation,0.430003356889871,True,False,1,1,1,1,per_family,1
P5_0673,15,innovation,0.435791154911207,True,False,1,1,1,1,per_family,1
P5_0674,43,innovation,0.177526083958629,True,False,1,1,1,1,per_family,1
P5_0675,29,innovation,0.001098078141369,True,False,1,1,1,1,per_family,1
P5_0676,23,innovation,0.076964492032649,True,False,1,1,1,1,per_family,1
P5_0677,13,innovation,0.046998498888544,True,False,1,1,1,1,per_family,1
P5_0678,43,innovation,0.401294093490371,True,False,1,1,1,1,per_family,1
P5_0679,30,innovation,0.051482471331482,True,False,1,1,1,1,per_family,1
P5_0680,16,innovation,0.353862854571625,True,False,1,1,1,1,per_family,1
P5_0681,45,innovation,0.263313502288162,True,False,1,1,1,1,per_family,1
P5_0682,33,innovation,0.086774858827213,True,False,1,1,1,1,per_family,1
P5_0683,17,innovation,0.23274036236525,True,False,1,1,1,1,per_family,1
P5_0684,22,innovation,0.495218231630562,True,False,1,1,1,1,per_family,1
P5_0685,49,innovation,0.214824248418055,True,False,1,1,1,1,per_family,1
P5_0686,37,innovation,0.244623234455483,True,False,1,1,1,1,per_family,1
P5_0687,44,innovation,0.074681727633916,True,False,1,1,1,1,per_family,1
P5_0688,46,innovation,0.201915346624504,True,False,1,1,1,1,per_family,1
P5_0689,26,innovation,0.179939936672901,True,False,1,1,1,1,per_family,1
P5_0690,48,innovation,0.054402990110328,True,False,1,1,1,1,per_family,1
P5_0691,14,innovation,0.488645981755828,True,False,1,1,1,1,per_family,1
P5_0692,39,innovation,0.151738167380922,True,False,1,1,1,1,per_family,1
P5_0693,18,innovation,0.093612916304697,True,False,1,1,1,1,per_family,1
P5_0694,36,innovation,0.019152791779236,True,False,1,1,1,1,per_family,1
P5_0695,24,innovation,0.014683056125304,True,False,1,1,1,1,per_family,1
P5_0696,30,innovation,0.030195002988661,True,False,1,1,1,1,per_family,1
P5_0697,41,innovation,0.406077328325389,True,False,1,1,1,1,per_family,1
P5_0698,47,innovation,0.409566812875801,True,False,1,1,1,1,per_family,1
P5_0699,14,innovation,0.112915200230478,True,False,1,1,1,1,per_family,1
P5_0700,45,innovation,0.1209178222111,True,False,1,1,1,1,per_family,1
P5_0701,10,innovation,0.328812891485091,True,False,1,1,1,1,per_family,1
P5_0702,25,innovation,0.398832320627896,True,False,1,1,1,1,per_family,1
P5_0703,38,innovation,0.461528438734611,True,False,1,1,1,1,per_family,1
P5_0704,32,innovation,0.149992272831528,True,False,1,1,1,1,per_family,1
P5_0705,49,innovation,0.428679602174539,True,False,1,1,1,1,per_family,1
P5_0706,49,innovation,0.366364404512806,True,False,1,1,1,1,per_family,1
P5_0707,42,innovation,0.366669146010554,True,False,1,1,1,1,per_family,1
P5_0708,47,innovation,0.498693413910825,True,False,1,1,1,1,per_family,1
